created_at,username,full_text,cleaned_text
Thu Jan 30 03:08:57 +0000 2025,sabriha_eliha5,@saputangantoko Ga boleh cuman 2 variabel oon dan ga oon. Variabel lain itu penting buat jadi bahan eval dan nentuin cara-cara lebih konkrit nantinya. Kalau PPN 12% aja bisa dibatalin semoga kebijakan ini bisa dievaluasi lagi sebelum diteken.,tidak boleh cuman 2 variabel oon tidak oon variabel itu penting buat jadi bahan eval nentuin cara cara lebih konkrit nanti kalau ppn 12 aja dibatalin moga kebijakan bisa evaluasi belum teken
Wed Jan 29 08:15:45 +0000 2025,agus_widodo23,PPN 12%: Kebijakan yang dirancang untuk memperkuat daya saing ekonomi kita. #EkonomiStabil https://t.co/JKJ8QkwsPW,ppn 12 kebijakan rancang kuat daya saing ekonomi
Mon Jan 27 23:48:32 +0000 2025,farah_wahyuni34,@Meme_Pemerintah PPN merupakan instrumen kebijakan fiskal yang strategis untuk mencapai tujuan pembangunan berkelanjutan,ppn rupa instrumen kebijakan fiskal strategis capai tuju bangun lanjut
Mon Jan 27 15:54:34 +0000 2025,rini_supri057,Transformasi ekonomi dimulai dari kebijakan yang tepat. PPN 12% adalah bagian dari solusi! #PPN12 https://t.co/zL5YsFfccR,transformasi ekonomi mulai kebijakan tepat ppn 12 bagi solusi
Mon Jan 27 15:53:52 +0000 2025,gangsa_prasetya,Perekonomian yang tangguh dimulai dengan kebijakan yang tepat. PPN 12% adalah langkah awal! #PPN12 https://t.co/l4NqXkAgze,ekonomi tangguh mulai kebijakan tepat ppn 12 langkah awal
Mon Jan 27 13:40:41 +0000 2025,fahira_eiliyah7,Diskon Listrik Tinggal Sebulan Lagi Kilas Balik Diberlakukannya Akibat PPN 12 Persen. Diskon listrik 50 persen tinggal satu bulan ini. Kebijakan ini ditetapkan sesuai dengan Keputusan Menteri ESDM akibat naiknya PPN 12 persen. https://t.co/adxjooZIvc,diskon listrik tinggal bulan kilas balik laku akibat ppn 12 persen diskon listrik 50 persen tinggal satu bulan kebijakan tetap sesuai putus menteri esdm akibat naik ppn 12 persen
Mon Jan 27 07:23:21 +0000 2025,ujang_suhermn3,Dengan kebijakan PPN 12% yang fokus pada barang dan jasa premium pemerintah memastikan hanya kalangan tertentu yang terkena dampaknya #PPN #IndonesiaEmas2045 https://t.co/UwD380eneA,kebijakan ppn 12 fokus barang jasa premium perintah pasti kalang tentu kena dampak
Mon Jan 27 07:23:20 +0000 2025,william_avandya,Kebijakan PPN 12% bersifat selektif dan hanya menyasar barang serta jasa kategori mewah agar kebutuhan pokok tetap terjangkau dan perekonomian tetap stabil #PPN #IndonesiaEmas2045 https://t.co/r8FggEQ1jM,kebijakan ppn 12 sifat selektif hanya sasar barang jasa kategori mewah butuh pokok tetap terjangkau ekonomi tetap stabil
Mon Jan 27 07:23:18 +0000 2025,bgsgtgbgt,Pemerintah menerapkan kebijakan PPN 12% yang selektif hanya menyasar barang dan jasa kategori mewah #PPN #IndonesiaEmas2045 https://t.co/f1njygKfZp,perintah terap kebijakan ppn 12 selektif sasar barang jasa kategori mewah
Mon Jan 27 07:23:17 +0000 2025,hendro_purnomo4,Dengan kebijakan PPN 12% yang hanya berlaku untuk barang dan jasa premium pemerintah memastikan beban pajak tetap terjangkau bagi masyarakat umum #PPN #IndonesiaEmas2045 https://t.co/gTNhMKtvdY,kebijakan ppn 12 hanya laku barang jasa premium perintah pasti beban pajak tetap terjangkau masyarakat umum
Mon Jan 27 04:24:13 +0000 2025,firman_sutejo,Kebijakan lainnya lanjut BHS dengan membatalkan kenaikan Pajak Pertambahan Nilai (PPN) 12 persen dan mengkhususkan untuk barang mewah yang ditetapkan oleh pemerintahan sebelumnya lewat Undang-Undang Nomor 7 Tahun 2021 tentang Harmonisasi Peraturan Perpajakan.,kebijakan lain lanjut bhs batal naik pajak tambah nilai ppn 12 persen khusus barang mewah tetap perintah belum lewat undang undang nomor 7 tahun 2021 harmonisasi atur paja
Sun Jan 26 10:43:13 +0000 2025,alvaro_kelvin01,Dengan kebijakan PPN 12% yang fokus pada barang dan jasa premium pemerintah memastikan hanya kalangan tertentu yang terkena dampaknya #PPN #IndonesiaEmas2045 https://t.co/9Ta0mgoyRJ,kebijakan ppn 12 fokus barang jasa premium perintah pasti kalang tentu kena dampak
Sun Jan 26 10:43:12 +0000 2025,sugiarto_iskndr,Kebijakan PPN 12% bersifat selektif dan hanya menyasar barang serta jasa kategori mewah agar kebutuhan pokok tetap terjangkau dan perekonomian tetap stabil #PPN #IndonesiaEmas2045 https://t.co/ZtI1vvy6fK,kebijakan ppn 12 sifat selektif hanya sasar barang jasa kategori mewah butuh pokok tetap terjangkau ekonomi tetap stabil
Sun Jan 26 10:43:11 +0000 2025,ararchieve,Pemerintah menerapkan kebijakan PPN 12% yang selektif hanya menyasar barang dan jasa kategori mewah #PPN #IndonesiaEmas2045 https://t.co/xByiSdILP0,perintah terap kebijakan ppn 12 selektif sasar barang jasa kategori mewah
Sun Jan 26 10:43:10 +0000 2025,abrina_mahida,Dengan kebijakan PPN 12% yang hanya berlaku untuk barang dan jasa premium pemerintah memastikan beban pajak tetap terjangkau bagi masyarakat umum #PPN #IndonesiaEmas2045 https://t.co/kC4RYDyNze,kebijakan ppn 12 hanya laku barang jasa premium perintah pasti beban pajak tetap terjangkau masyarakat umum
Sun Jan 26 10:40:57 +0000 2025,evryweeknd,Dengan kebijakan PPN 12% yang fokus pada barang dan jasa premium pemerintah memastikan hanya kalangan tertentu yang terkena dampaknya #PPN #IndonesiaEmas2045 https://t.co/3owkz9deyH,kebijakan ppn 12 fokus barang jasa premium perintah pasti kalang tentu kena dampak
Sun Jan 26 10:40:56 +0000 2025,lastri_vina,Kebijakan PPN 12% bersifat selektif dan hanya menyasar barang serta jasa kategori mewah agar kebutuhan pokok tetap terjangkau dan perekonomian tetap stabil #PPN #IndonesiaEmas2045 https://t.co/X2n9D88BKG,kebijakan ppn 12 sifat selektif hanya sasar barang jasa kategori mewah butuh pokok tetap terjangkau ekonomi tetap stabil
Sun Jan 26 10:40:54 +0000 2025,hrdiansyh_irawn,Pemerintah menerapkan kebijakan PPN 12% yang selektif hanya menyasar barang dan jasa kategori mewah #PPN #IndonesiaEmas2045 https://t.co/YF2JEJzkRQ,perintah terap kebijakan ppn 12 selektif sasar barang jasa kategori mewah
Sun Jan 26 10:40:53 +0000 2025,dnxnncbsn,Dengan kebijakan PPN 12% yang hanya berlaku untuk barang dan jasa premium pemerintah memastikan beban pajak tetap terjangkau bagi masyarakat umum #PPN #IndonesiaEmas2045 https://t.co/Yf37lzFKFl,kebijakan ppn 12 hanya laku barang jasa premium perintah pasti beban pajak tetap terjangkau masyarakat umum
Sun Jan 26 09:37:37 +0000 2025,aurirayyyy,Kebijakan PPN 12% fokus keadilan kebutuhan pokok rakyat tetap terjangkau. https://t.co/Vv9g5YCmFP,kebijakan ppn 12 fokus adil butuh pokok rakyat tetap terjangkau
Sun Jan 26 08:47:14 +0000 2025,annisantuy,Pertumbuhan ekonomi tidak berdampak signifikan akibat kebijakan PPN 12% gaes! https://t.co/RcXuJoHgWT,tumbuh ekonomi dampak signifikan akibat kebijakan ppn 12 gaes
Sun Jan 26 02:55:53 +0000 2025,agung_krnwn1,Pemerintah dapat apresiasi di sektor kesehatan dan ekonomi namun kebijakan seperti PPN 12% picu ketidakpuasan. Isu HAM kebebasan berpendapat dan kabinet gemuk perburuk citra pemerintah. Perlu komunikasi lebih efektif karena ketidakselarasan citra positif dan realitas ini. https://t.co/7FlSlkr2Ld,perintah apresiasi sektor sehat ekonomi kebijakan ppn 12 picu ketidakpuasan isu ham bebas dapat kabinet gemuk buruk citra perintah perlu komunikasi lebih efektif ketidakselarasan citra positif realitas
Sun Jan 26 02:52:30 +0000 2025,sandro_jonathn,Kata-kata seperti Tentu PRESIDEN UJI NYALI dan RIBUAN mencerminkan kritik tajam terhadap pemerintahan Prabowo-Gibran. Pembicaraan banyak membahas pembatasan kebebasan berbicara kebijakan PPN protes dari ASN dan skandal pemagaran laut terkait korupsi. https://t.co/o7JlQmTDNc,kata kata tentu presiden uji nyali ribu cermin kritik tajam perintah prabowo gibran bicara banyak bahas batas bebas bicara kebijakan ppn protes asn skandal pagar laut kait korupsi
Sun Jan 26 02:47:01 +0000 2025,juny_kesya,Publik terkejut dengan kepuasan tinggi terhadap pemerintahan Prabowo-Gibran namun marah atas kebijakan seperti PPN dan MBG yang dinilai tidak efektif. Banyak yang menantikan evaluasi kinerja menteri dan reshuffle untuk perbaikan nyata dalam pemerintahan. https://t.co/3YdpuMmL4g,publik kejut puas tinggi perintah prabowo gibran marah atas kebijakan ppn mbg nilai efektif banyak nanti evaluasi kerja menteri reshuffle baik nyata perintah
Sun Jan 26 02:46:55 +0000 2025,yani_safitri77,Kebijakan PPN 12% kritik karena dianggap membebani finansial dan memperburuk daya beli terutama bagi masyarakat berpenghasilan rendah. Sementara itu Lumbung Pangan Nasional mendapat respon positif tapi kritik soal koordinasi manajemen dan kualitas pangan. https://t.co/lFJ4RXmqYr,kebijakan ppn 12 kritik anggap beban finansial buruk daya beli utama masyarakat hasil rendah itu lumbung pangan nasional dapat respon positif kritik soal koordinasi manajemen kualitas pangan
Sun Jan 26 02:46:44 +0000 2025,astrida_kaumah4,Warganet juga banyak bahas beberapa kebijakan yang dianggap kontroversial misalnya program makan bergizi gratis kabinet gemuk dan kebijakan PPN 12%. https://t.co/hCjuqmHRwZ,warganet banyak bahas beberapa kebijakan anggap kontroversial misal program makan gizi gratis kabinet gemuk kebijakan ppn 12
Sun Jan 26 02:46:32 +0000 2025,darel_wahyudi56,Di media sosial sentimen positif datang dari survei kepuasan yang lebih dari 80% serta apresiasi terhadap program MBG yang bantu atasi gizi buruk. Namun sentimen negatif muncul akibat kekerasan polemik PPN kinerja buruk menteri dan aksi protes terhadap kebijakan represif. https://t.co/kXmp6c91f0,media sosial sentimen positif datang survei puas lebih 80 apresiasi program mbg bantu atas gizi buruk sentimen negatif muncul akibat keras polemik ppn kerja buruk menteri aksi protes kebijakan represif
Sun Jan 26 02:46:23 +0000 2025,wasim_widodo,Di 100 hari pemerintahan Prabowo ada dua sisi pandang. Kelompok pro-pemerintah puji kepuasan publik dan kebijakan positif sementara kelompok kritis kritik PPN 12% kebebasan berpendapat dan menteri yang dianggap gagal. Media ramai bahas kedua sisi ini. https://t.co/IKdsvIJPPV,100 hari perintah prabowo dua sisi pandang kelompok pro perintah puji puas publik kebijakan positif kelompok kritis kritik ppn 12 bebas dapat menteri anggap gagal media ramai bahas dua sisi
Sun Jan 26 02:46:13 +0000 2025,warji_rangga,Kebijakan ekonomi terutama PPN 12% dan pembatasan kebebasan berpendapat jadi sorotan tajam warganet yang merasa terbebani dan kecewa. Meski survei kepuasan tinggi banyak yang merasa tidak puas soal kabinet besar dan kebijakan pemerintah. https://t.co/P4WjgFc6nR,kebijakan ekonomi utama ppn 12 batas bebas dapat jadi sorot tajam warganet rasa beban kecewa meski survei puas tinggi banyak rasa puas soal kabinet besar kebijakan perintah
Sun Jan 26 02:46:10 +0000 2025,resti_aksr,Di 100 hari pertama pemerintahan Prabowo media sosial dan media online menunjukkan sentimen yang berbeda. Warganet banyak mengkritik kebijakan ekonomi PPN 12% dan kebebasan berekspresi sementara media online lebih fokus pada hasil survei yang menunjukkan kepuasan tinggi. https://t.co/Vt2kKMJG0r,100 hari pertama perintah prabowo media sosial media online tunjuk sentimen beda warganet banyak kritik kebijakan ekonomi ppn 12 bebas ekspres media online lebih fokus hasil survei tunjuk puas tinggi
Sun Jan 26 02:46:07 +0000 2025,setiawan_ngrh18,Isu 100 Hari Pemerintahan Prabowo menjadi sorotan dengan media online menunjukkan sentimen positif 93% sedangkan media sosial lebih banyak negatif (78%) terkait rapor kabinet kinerja menteri kebijakan PPN dan pemberantasan korupsi. https://t.co/rNGYz0DzdU,isu 100 hari perintah prabowo jadi sorot media online tunjuk sentimen positif 93 media sosial lebih banyak negatif 78 kait rapor kabinet kerja menteri kebijakan ppn berantas korupsi
Sun Jan 26 02:00:00 +0000 2025,purnamadesira,Ketentuan Terbaru Tarif Pajak PPN Kripto 2025 Pemerintah telah mengumumkan kebijakan terbaru terkait Pajak Pertambahan Nilai (PPN) untuk transaksi aset kripto yang akan berlaku di tahun 2025. Informasi ini disampaikan secara resmi melalui Media Briefing Direktorat Jenderal https://t.co/SXUOHFRwEi,tentu baru tarif pajak ppn kripto 2025 perintah umum kebijakan baru kait pajak tambah nilai ppn transaksi aset kripto akan laku tahun 2025 informasi sampai resmi lalu media briefing direktorat jenderal
Sat Jan 25 14:18:28 +0000 2025,ellis_yolanda7,@BagasN7 Kalo dulu ga kena karena batas minimum kan pernah dinaikkan jd $100 tahun 2017 https://t.co/qBQyszVpfz Kalo skrg ya masuknya ke ga kena biaya masuk gede karena elektronik bukan tekstil. Kena cuma 7.5% + PPh + PPN. Kalo tekstil perlu paham itu BM nya 20% karena kebijakan,kalau dulu tidak kena batas minimum kan pernah naik jd 100 tahun 2017 kalau skrg masuk tidak kena biaya masuk gede elektronik bukan tekstil kena cuma 7 5 pajak_penghasilan ppn kalau tekstil perlu paham bm nya 20 kebijakan
Sat Jan 25 11:20:26 +0000 2025,asfari_fadila,@Mdy_Asmara1701 ppn 12% tapi pemangku kebijakan masih tidak mengakui tak tahu sertifikat pagar laut apa masih kurang ppn 12% ?,ppn 12 mang kebijakan tidak aku tak tahu sertifikat pagar laut apa kurang ppn 12
Sat Jan 25 09:34:05 +0000 2025,halim_prabowo0,Kebijakan PPN 12% fokus pada barang-barang mewah bukan beban rakyat kecil https://t.co/lnn8X5UUcb,kebijakan ppn 12 fokus barang barang mewah bukan beban rakyat kecil
Sat Jan 25 06:16:03 +0000 2025,cahya_loyi34,@akmalmilan01 @pejabrut @prabowo Minta pemotongan ASN gak bisa ujug-ujug langsung potong malah besar peran publik juga kritisi terus kebijakan pemerintah. Revisi UU ASN aspirasikan juga ke wakil rakyat sampai ke tingkat Legislatif. Kebijakan PPN batal kemaren aja bisa berubah karena tekanan dari publik juga.,minta potong asn tidak bisa ujug ujug langsung potong malah besar peran publik kritik terus kebijakan perintah revisi uu asn aspirasi ke wakil rakyat ke tingkat legislatif kebijakan ppn batal kemaren aja ubah tekan publik
Sat Jan 25 05:42:22 +0000 2025,yudi_saput20,Kebijakan penyesuaian PPN hanya untuk barang mewah https://t.co/NJOlazjq4m,kebijakan sesuai ppn untuk barang mewah
Fri Jan 24 08:52:37 +0000 2025,yudha_pratamaa5,Direktur Eksekutif CORE Mohammad Faisal menyebut beberapa kebijakan pemerintah seperti kenaikan PPN pembatasan subsidi dan kenaikan premi BPJS sebagai faktor utama yang bikin kondisi makin berat.,direktur eksekutif core mohammad faisal sebut beberapa kebijakan perintah naik ppn batas subsidi naik premi bpjs faktor utama bikin kondisi makin berat
Fri Jan 24 03:00:23 +0000 2025,shira_mawada,@qimprutdalban @are_inismyname @Gerindra @Ndons_Back @Kimberley_PS08 @DarekaRendy @zy_zy_lestary @temanduit @AlmaghribiS @bengkeldodo @BANGSAygSUJUD Memang busuk. PDIP yg mengusulkan PPN 12%. Dipikirnya bakalan menang berkuasa. Ternyata keok. Untung Presiden Prabowo bikin kebijakan hanya pajak barang katagori mewah yg terkena pajak. Karena UU sudah terbit. Dasar sampah demokrasi. https://t.co/F0YCx635T0,memang busuk pdip usul ppn 12 pikir menang kuasa nyata keok untung presiden prabowo bikin kebijakan pajak barang katagori mewah kena pajak uu terbit dasar sampah demokrasi
Fri Jan 24 02:07:16 +0000 2025,ismail_ashlann,@Meme_Pemerintah PPN merupakan instrumen kebijakan fiskal yang strategis untuk mengatur konsumsi dan produksi,ppn rupa instrumen kebijakan fiskal strategis atur konsumsi produksi
Fri Jan 24 00:47:26 +0000 2025,vicky_permanaa,@aniesbaswedan @deuvshka Pak.. bapak kan sdh mengambil pisisi sbg oposisi pemerintah..tlg ambil sikap mengkritisi kebijakan pemerintah saat ini mulai dr ppn 12% sampai psn serta defirestasi dong pak.. tunjukin bapak politikus sejati yg me dukung demokrasi.. krn bapak panutan irg u menjadi baik..,pak bapak kan sdh ambil pisisi sbg oposisi perintah tlg ambil sikap kritik kebijakan perintah ini mulai dr ppn 12 psn defirestasi dong pak tunjukin bapak politikus sejati me dukung demokrasi krn bapak panutan irg u jadi baik
Thu Jan 23 17:05:19 +0000 2025,kurniawan_82771,@PrawakaZ Amanat undang-undang menjadi dasar kebijakan kenaikan PPN,amanat undang undang jadi dasar kebijakan naik ppn
Thu Jan 23 14:36:35 +0000 2025,arami_adum24,di gilir kebijakan pemerintah anjg. ppn naik bpjs yg ga ngecover lg sistem pendidikan yg makin buruk dan msh banyak lgi. pasrah sudah,gilir kebijakan perintah anjg ppn naik bpjs tidak ngecover lg sistem pendidikan makin buruk msh banyak lgi pasrah
Thu Jan 23 13:51:40 +0000 2025,buudi_sugandi,Kebijakan kenaikan PPN telah menjadi langkah strategis pemerintah dalam meningkatkan penerimaan negara #Pajak #PPN #PPNTetap11% #PajakUntukNegeri #PrabowoSubianto #Menkeu #PPNGakNaik #PPN11% https://t.co/GvMk3AEElw,kebijakan naik ppn jadi langkah strategis perintah tingkat terima negara
Thu Jan 23 13:51:06 +0000 2025,viera_mansya4,Kebijakan kenaikan PPN telah menjadi langkah strategis pemerintah dalam meningkatkan penerimaan negara #Pajak #PPN #PPNTetap11% #PajakUntukNegeri #PrabowoSubianto #Menkeu #PPNGakNaik #PPN11% https://t.co/lL2TnvfWFp,kebijakan naik ppn jadi langkah strategis perintah tingkat terima negara
Thu Jan 23 13:50:36 +0000 2025,tisya_sofia25,Kebijakan kenaikan PPN telah menjadi langkah strategis pemerintah dalam meningkatkan penerimaan negara #Pajak #PPN #PPNTetap11% #PajakUntukNegeri #PrabowoSubianto #Menkeu #PPNGakNaik #PPN11% https://t.co/tiGlqr1MnR,kebijakan naik ppn jadi langkah strategis perintah tingkat terima negara
Thu Jan 23 09:04:41 +0000 2025,andika_sob77,PPN TIDAK NAIK kecuali untuk barang mewah. Penyesuaian tarif PPN merupakan amanah UU Nomor 7 Tahun 2021. Dalam pelaksanaannya pemerintah tetap berkomitmen untuk menciptakan kebijakan yang adil dan mendukung kesejahteraan masyarakat.,ppn naik barang mewah sesuai tarif ppn rupa amanah uu nomor 7 tahun 2021 laksana perintah tetap komitmen untuk cipta kebijakan adil dukung sejahtera masyarakat
Thu Jan 23 03:34:55 +0000 2025,bayu_widodo37,nyaman dan pastinya aman buat kamu yang mau bepergian. Tapi setiap kebijakan pemerintah pasti ada maksudnya kan? Adanya kenaikan PPN ini juga bagian dari upaya agar subsidi untuk masyarakat bisa lebih tepat sasaran dan merata. Yuk langsung pesan tiketnya sekarang lewat,nyaman pasti aman buat kamu mau pergi tiap kebijakan perintah ada maksud kan ada naik ppn juga bagi upaya subsidi masyarakat lebih tepat sasar rata yuk langsung pesan tiket sekarang lewat
Thu Jan 23 01:45:50 +0000 2025,fang_lika2,Dampak positif kebijakan kenaikan PPN barang mewah sebesar 1% #BarangMewahKenaPPN1Persen #KenaikanPPNProRakyat #JagaDayaBeli #RakyatSejahteraPPNNaik #PPN1Persen https://t.co/ti3DSD46wJ,dampak positif kebijakan naik ppn barang mewah besar 1
Thu Jan 23 00:45:58 +0000 2025,robby_mahesa4,Pahami lebih lanjut kebijakan terbaru ini untuk memastikan kewajiban perpajakan #KawanPajak tetap terlaksana sesuai dengan peraturan PPN terbaru. #PajakKitaUntukKita #PajakSemuaDapatManfaatnya -- #KawanPajak let's explore the latest updates on VAT regulations!,paham lebih lanjut kebijakan baru untuk pasti wajib paja tetap laksana sesuai atur ppn baru let s explore the latest updates on vat regulations
